value,filename
was,91528_0.txt
"shot, is probably fatally injured. He",91528_0.txt
is a member of the Elks at Valdosta,91528_0.txt
"Ga., his former home.,",91528_0.txt
NEGRO PRISONER LYNCHED.,91529_0.txt
"Kingston, N. C., April 5 .-- Joseph",91529_0.txt
"Black, a negro, was taken from the",91529_0.txt
Lenore county jail here early today,91529_0.txt
by a mob of men and lynched. He,91529_0.txt
was the father of sixteen year old,91529_0.txt
"William Black, who was removed last",91529_0.txt
week from the Greene county jail to,91529_0.txt
the state prison in Raleigh to prevent,91529_0.txt
a lynching. William Black is charged,91529_0.txt
"with criminal assault, Joseph Black",91529_0.txt
was charged having assisted his,91529_0.txt
son to attempt with to escape.,91529_0.txt
Lynchings in 1913.,91530_0.txt
( The Survey.),91530_0.txt
"Fifty- two persons, fifty- one colored",91530_0.txt
"and one white, were put to death by",91530_0.txt
mobs in this country in the year that,91530_0.txt
has just passed. This is twelve fewer,91530_0.txt
than the number lynched in 1912. It,91530_0.txt
is the smallest number of lynchings,91530_0.txt
in one year since records have been,91530_0.txt
kept.,91530_0.txt
1,91530_0.txt
Not all of these lynchings,91530_0.txt
were,91530_0.txt
"merely"" a kind of wild justice."" Twenty",91530_0.txt
- one of the persons killed were accused,91530_0.txt
only; there had been no conviction,91530_0.txt
", no weighing of evidence.",91530_0.txt
Several innocent persons were put to,91530_0.txt
"death. In Greenville, Ga., a black",91530_0.txt
man was lynched for a murder. Another,91530_0.txt
man confessed to the crime a,91530_0.txt
"few days later. At Houston, Miss., a",91530_0.txt
negro accused of murder was lynched.,91530_0.txt
It was later discovered that he was,91530_0.txt
the wrong man. Two apparently innocent,91530_0.txt
colored persons were put to,91530_0.txt
"death at Germantown, Ky. At Spar-",91530_0.txt
"tanburg, S. C., the bravery of a",91530_0.txt
sheriff prevented a mob from lynching,91530_0.txt
"a colored man accused of rape,",91530_0.txt
who was later acquitted by a white,91530_0.txt
jury.,91530_0.txt
In only ten of last year's lynchings,91530_0.txt
"was"" the usual crime,"" proved or alleged",91530_0.txt
", the crime which roused the",91530_0.txt
mob's frenzy.,91530_0.txt
To call the roll of states in this,91530_0.txt
matter may savor too much of,91530_0.txt
bringing indictments against whole,91530_0.txt
peoples. Yet ten lynchings in a single,91530_0.txt
"state, Georgia's record, and nine in",91530_0.txt
"another, Mississippi's, with the other",91530_0.txt
thirty- three distributed among thirteen,91530_0.txt
"states, suggest that something",91530_0.txt
than the blind forces of coin-,91530_0.txt
"mor cidence was at work,",91530_0.txt
MURDER FOR NEGROES,91531_0.txt
MOB LYNCHES TWO,91531_0.txt
"Victims Taken From Wetumpka Jail,",91531_0.txt
Ala.- Militia Ar-,91531_0.txt
"Montgomery,",91531_0.txt
rives Too Late.,91531_0.txt
Jan. 4. Two,91531_0.txt
"Montgomery, Ala.,",91531_0.txt
"negroes, Ed and Will Smith, were",91531_0.txt
taken from the Wetumpka jail early,91531_0.txt
today and lynched by a mob. They,91531_0.txt
accused implication in,91531_0.txt
had been of,91531_0.txt
"the murder of R. A. Stillwell, an El-",91531_0.txt
more county farmer.,91531_0.txt
Soon after reports reached the governor's,91531_0.txt
office that a mob had overpowered,91531_0.txt
the jail attache at Wetump-,91531_0.txt
"ka and removed the negroes, Mont-",91531_0.txt
gomery militia were hurried to the,91531_0.txt
"autos. However, they were",91531_0.txt
scene in,91531_0.txt
too late to prevent the lynching.,91531_0.txt
Stillwell was shot several days ago,91531_0.txt
while guarding his barns against,91531_0.txt
"thieves. Bloodhounds led directly, it",91531_0.txt
the,91531_0.txt
"was declared, to the cabin of",91531_0.txt
"Smith negroes, who were arrested.",91531_0.txt
Searching parties later found the,91531_0.txt
negroes hanging in the woods five,91531_0.txt
miles from Wetumpka. Three supposed,91531_0.txt
members of the mob are in jail,91531_0.txt
"at Wetumpka, but their names have",91531_0.txt
not been revealed.,91531_0.txt
Governor O'Neil has ordered a,91531_0.txt
special session of the Elmore county,91531_0.txt
grand jury to investigate the lynchings,91531_0.txt
.,91531_0.txt
Three Montgomery militia compan-,91531_0.txt
remained at Wetumpka through-,91531_0.txt
ies out the day.,91531_0.txt
Meat Strikers,91532_0.txt
Vote Tomorrow,91532_0.txt
the,91532_0.txt
"Chicago, Jan. 25- Locals of",91532_0.txt
Amalgamated Meat Cutters and,91532_0.txt
"Butcher Workmen of America, will",91532_0.txt
vote tomorrow whether to end or,91532_0.txt
"continue their strike begun Dec. 5,",91532_0.txt
"1921. employers, owners of the",91532_0.txt
The,91532_0.txt
"great packing houses, assert that the",91532_0.txt
strike has been ineffective.,91532_0.txt
In some plants admissions were,91532_0.txt
made that for a few days work was,91532_0.txt
diminished but recently it has been,91532_0.txt
claimed all the plants have been operating,91532_0.txt
with output unimpaired. Until,91532_0.txt
recently the union maintained all,91532_0.txt
plants were handicapped and the,91532_0.txt
strike would continue. The number,91532_0.txt
of workmen affected has been in dis-,91532_0.txt
The strike has resulted in,91532_0.txt
pute.,91532_0.txt
numerous clashes between strike sympathizers,91532_0.txt
and the police in Chicago,91532_0.txt
and in the lynching of negro strike,91532_0.txt
"breakers at Fort Worth, Texas, and",91532_0.txt
"Oklahoma City, Okla. Yesterday at",91532_0.txt
"Oklahoma City five men, three white",91532_0.txt
"and two negroes, were sentenced to",91532_0.txt
life imprisonment for their part in,91532_0.txt
"the lynching of Jake Brooks, a negro",91532_0.txt
strike breaker.,91532_0.txt
The strike was called after a majority,91532_0.txt
of the members of the Amalgamated,91532_0.txt
Meat Cutters and Butcher,91532_0.txt
Workmen of America voted in favor,91532_0.txt
of it after wage reductions in various,91532_0.txt
packing centers had been agreed on,91532_0.txt
"by plant councils, the packing houses",91532_0.txt
not recognizing the unions as existent,91532_0.txt
but agreeing to negotiate with committees,91532_0.txt
from organizations of,91532_0.txt
own employes. their,91532_0.txt
Georgians Jailed,91533_0.txt
For Negro Killing,91533_0.txt
"Americus, Ga., April 14- Billy De-",91533_0.txt
"van, Henry Harvey and Henry Lewis",91533_0.txt
"Fulford, while residents of Schley",91533_0.txt
"county, were sentenced yesterday to",91533_0.txt
serve from one to ten years on the,91533_0.txt
chain gang for their part in the,91533_0.txt
"lynching of Will Jones, a negro, near",91533_0.txt
"Ellaville, several weeks ago. The",91533_0.txt
men were convicted on ajoint trial,91533_0.txt
on the charge of shooting at another,91533_0.txt
man. The jury recommended misdemeanor,91533_0.txt
"punishment, but this rec-",91533_0.txt
ommendation was disregarded by,91533_0.txt
Judge Littlejohn before whom the,91533_0.txt
"men were tried.,",91533_0.txt
PROMISE A OF REAL REFORM,91534_0.txt
bold on the stand he has taken in an effort put to an,91534_0.txt
GOV. HUGH M. DORSEY of Georgia is to be congratulated,91534_0.txt
"the sensational Williams case investigations, have disclosed a",91534_0.txt
end to negro atrocities and lynchings in his state. Following,91534_0.txt
lessness and cruelty could hardly be exceeded Russia in.,91534_0.txt
"condition of affairs in this southern state, which for gross law-",91534_0.txt
Instead of trying cover to up and hide conditions Governor,91534_0.txt
Dorsey has taken the much wiser and more courageous course,91534_0.txt
of exposing the whole shameful record and calling on the people,91534_0.txt
of Georgia themselves clean house thoroughly and effectively,91534_0.txt
. to,91534_0.txt
In an effort to arouse the people of his state to a proper,91534_0.txt
sense of the conditions and to move them to action the Governor,91534_0.txt
has published in booklet form evidence of one hundred and,91534_0.txt
thirty- five instances of outrages against negroes in the State,91534_0.txt
of Georgia during the last two years,91534_0.txt
There are said to have been four. hundred and eighteen,91534_0.txt
crime against yet this sort of lynchings Georgia since 1885 in,91534_0.txt
the negro are but the smaller portion of the Governor's indict,91534_0.txt
"ment of his people. Only in a very few cases was the"" usual",91534_0.txt
"crime"" against white women involved while in many instances",91534_0.txt
the prosperity of the industry of the victims seem to have,91534_0.txt
been the occasion of offence.,91534_0.txt
"counties some In"": the the of statement the by Governor negro",91534_0.txt
An idea of the seriousness of the conditions is furnished,91534_0.txt
others beast wild; in were a though he out as driven being is,91534_0.txt
"If"": saying as is also Governor The conditions quoted indi-",91534_0.txt
"he is being held a slave; in others no negroes remain.""",91534_0.txt
"cated by these charges should continue, both God and",91534_0.txt
would justly condemn Georgia more severely than God man and,91534_0.txt
man condemned Belgium and Leopold for the Congo atrocities,91534_0.txt
But worse than that condemnation would be the continued tol-,91534_0.txt
"eration of such cruelties in Georgia.""",91534_0.txt
The desperate conditions disclosed by the Governor and,91534_0.txt
the very practical measures recommended by him for their correction,91534_0.txt
give promise of real reform and a better name for the,91534_0.txt
State and less reason for the country at large to blush over the,91534_0.txt
record. Two laws which he asks for in order to deal,91534_0.txt
lynching with the lynching evil seem so well adapted for the purpose,91534_0.txt
that not only Georgia but the whole lynching infested area of,91534_0.txt
the United States could do much worse than adopt and enforce,91534_0.txt
them.,91534_0.txt
They are as follows:,91534_0.txt
( b) imposing a financial penalty,91534_0.txt
66,91534_0.txt
upon any county,91534_0.txt
in which a lynching may occur.,91534_0.txt
"""( c) Authorizing the Governor of the State to appoint",91534_0.txt
at any time any three judges of the Superior,91534_0.txt
Court to act as a comission to investigate any lynching,91534_0.txt
occurring in any county of the State and empowering,91534_0.txt
the Governor to remove from office any public,91534_0.txt
official found by such official to have failed to enforce,91534_0.txt
"or uphold the law.""",91534_0.txt
But it is not alone the handling of outrages after they,91534_0.txt
have occurred that the Governor gives his attention to. He,91534_0.txt
goes back of the evidence of trouble to the cause and suggests,91534_0.txt
"as a prevention"" the organization of State committees on race",91534_0.txt
"relations one committee composed of leading white citizens,",91534_0.txt
another of leaders among the negroes and local committees,91534_0.txt
"made up in the same manner in each county of the State, the",91534_0.txt
committees to confer together when necessary concerning,91534_0.txt
"matters vital to the welfare of both races.""",91534_0.txt
For such a program other can heartily wish the Gov-,91534_0.txt
ernor and people of Georgia success states in carrying out.,91534_0.txt
MOB HANGS NEGRO,91535_0.txt
1 TO TELEPHONE POLE,91535_0.txt
Oklahoma Victim Admits,91535_0.txt
Guilt to Criminal Assault,91535_0.txt
on White Women.,91535_0.txt
"Shawnee, Okla., Aug. 6.- Ed Berry,",91535_0.txt
"negro, charged with two",91535_0.txt
cases of,91535_0.txt
criminal assault and suspected in connection,91535_0.txt
with ten others that have occurred,91535_0.txt
"here in the last three years,",91535_0.txt
was taken from officers early today,91535_0.txt
and hanged to a telephone pole at,91535_0.txt
alleged,91535_0.txt
the scene of one of his,91535_0.txt
crimes.,91535_0.txt
Berry was secretly brought here,91535_0.txt
for trial from the penitentiary at Mc-,91535_0.txt
Alester. When the train arrived and,91535_0.txt
the deputy sheriff and his prisoner,91535_0.txt
"alighted, they were covered by revolvers",91535_0.txt
in the hands of a dozen,91535_0.txt
masked men The officer,91535_0.txt
. was dis-,91535_0.txt
The,91535_0.txt
armed. Ten or twlve automobiles,91535_0.txt
filled with masked men then appeared,91535_0.txt
and the negr,91535_0.txt
negro was quickly the,91535_0.txt
Beard street bridge. to,91535_0.txt
When the rope was adjusted around,91535_0.txt
"Berry's neck, he was question about",91535_0.txt
the crimes and asked if he were guilty,91535_0.txt
. In each instance he nodded his,91535_0.txt
head affirmatively. In every case the,91535_0.txt
negro's victim was a white woman.,91535_0.txt
Following the confession the negro,91535_0.txt
was hanged in the presence of about,91535_0.txt
"75 men, all masked, after which the",91535_0.txt
crowd dispersed.,91535_0.txt
After daylight the body of the negro,91535_0.txt
was cut down and removed to an,91535_0.txt
undertaking establishment. An inquest,91535_0.txt
will be held. Since July 11,91535_0.txt
berry had been carried from one,91535_0.txt
place to another and finally lodged,91535_0.txt
in the penitentiary at McAlester for,91535_0.txt
"safe keeping it being feared, because",91535_0.txt
of the general indignation over what,91535_0.txt
was said to be the delay in bringing,91535_0.txt
"the negro to trial, that he' would be",91535_0.txt
lynched. Berry's was to have,91535_0.txt
been heard August case 9.,91535_0.txt
NEGRO LYNCHED IN FLORIDA.,91535_1.txt
"Trilby, Fla., Aug. 6.A mob attacked",91535_1.txt
the jail at Dade City late last,91535_1.txt
"night, overpowered the jailer and",91535_1.txt
"lynched Will Leach, a negro",91535_1.txt
with attacking a white girl. charged,91535_1.txt
CAPTURE OF MOB IS,91537_0.txt
HARRIS' ONE WISH,91537_0.txt
Governor of Georgia Would,91537_0.txt
Lynchers to Justice Bring,91537_0.txt
"Atlanta, Ga., Aug. 19. Governor",91537_0.txt
the,91537_0.txt
Harris planned to confer with,91537_0.txt
members of the state prison commission,91537_0.txt
today relative to steps to be,91537_0.txt
taken for the arrest and conviction of,91537_0.txt
members of the mob which lynched,91537_0.txt
Leo M. Frank. This conference was,91537_0.txt
to be the first actual step on the part,91537_0.txt
of the state officials to place the blame,91537_0.txt
for the hanging.,91537_0.txt
